,isbn,isbn13,authors,publicationYear,originalTitle,title,languageCode,imageUrl,smallImageUrl
3331,316213101,9780316213100.0,Holly Black,2013.0,The Coldest Girl in Coldtown,The Coldest Girl in Coldtown,eng,https://images.gr-assets.com/books/1367312471m/12813630.jpg,https://images.gr-assets.com/books/1367312471s/12813630.jpg
3332,446615129,9780446615130.0,Carl Hiaasen,2004.0,Skinny Dip,Skinny Dip,eng,https://images.gr-assets.com/books/1375588741m/13079.jpg,https://images.gr-assets.com/books/1375588741s/13079.jpg
3333,1451693591,9781451693590.0,Alice Hoffman,2015.0,The Marriage of Opposites,The Marriage of Opposites,eng,https://images.gr-assets.com/books/1438581390m/23492741.jpg,https://images.gr-assets.com/books/1438581390s/23492741.jpg
3334,547386079,9780547386070.0,Jonah Lehrer,2012.0,,Imagine: How Creativity Works,eng,https://images.gr-assets.com/books/1327000473m/12987640.jpg,https://images.gr-assets.com/books/1327000473s/12987640.jpg
3335,451224639,9780451224640.0,Rachel Caine,2008.0,Feast of Fools,"Feast of Fools (The Morganville Vampires, #4)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3336,1442423684,9781442423690.0,Neal Shusterman,2012.0,UnWholly,"UnWholly (Unwind, #2)",,https://images.gr-assets.com/books/1337871062m/13545075.jpg,https://images.gr-assets.com/books/1337871062s/13545075.jpg
3337,316156116,9780316156110.0,David Foster Wallace,2005.0,Consider the Lobster,Consider the Lobster and Other Essays,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3338,1423128192,9781423128200.0,Eoin Colfer,2010.0,The Atlantis Complex,"The Atlantis Complex (Artemis Fowl, #7)",en-US,https://images.gr-assets.com/books/1274866326m/7005865.jpg,https://images.gr-assets.com/books/1274866326s/7005865.jpg
3339,345422406,9780345422410.0,Anne Rice,2000.0,Merrick,Merrick (The Vampire Chronicles #7),eng,https://images.gr-assets.com/books/1170230458m/43781.jpg,https://images.gr-assets.com/books/1170230458s/43781.jpg
3341,679733736,9780679733740.0,"Albert Camus, Justin O'Brien",1942.0,Le Mythe de Sisyphe,The Myth of Sisyphus and Other Essays,eng,https://images.gr-assets.com/books/1401656886m/11987.jpg,https://images.gr-assets.com/books/1401656886s/11987.jpg
3342,345532740,9780345532750.0,Lauren Graham,2013.0,"Someday, Someday, Maybe ","Someday, Someday, Maybe",eng,https://images.gr-assets.com/books/1480527588m/16071745.jpg,https://images.gr-assets.com/books/1480527588s/16071745.jpg
3343,486275507,9780486275500.0,Robert Frost,1916.0,Mountain Interval,The Road Not Taken and Other Poems,,https://images.gr-assets.com/books/1415677882m/12204.jpg,https://images.gr-assets.com/books/1415677882s/12204.jpg
3344,62348671,9780062348680.0,Becky Albertalli,2015.0,Simon vs. the Homo Sapiens Agenda,Simon vs. the Homo Sapiens Agenda,eng,https://images.gr-assets.com/books/1402915678m/19547856.jpg,https://images.gr-assets.com/books/1402915678s/19547856.jpg
3345,014043478X,9780140434780.0,"Elizabeth Gaskell, Pam Morris",1866.0,Wives and Daughters,Wives and Daughters,eng,https://images.gr-assets.com/books/1348267609m/383206.jpg,https://images.gr-assets.com/books/1348267609s/383206.jpg
3346,1419704281,9781419704280.0,A.G. Howard,2013.0,Splintered,"Splintered (Splintered, #1)",eng,https://images.gr-assets.com/books/1340134213m/12558285.jpg,https://images.gr-assets.com/books/1340134213s/12558285.jpg
3347,395181569,9780395181560.0,Virginia Lee Burton,1942.0,The Little House,The Little House,eng,https://images.gr-assets.com/books/1363184334m/153540.jpg,https://images.gr-assets.com/books/1363184334s/153540.jpg
3348,684826801,9780684826810.0,"Primo Levi, Stuart J. Woolf, Philip Roth",1947.0,Se questo è un uomo,Survival in Auschwitz,eng,https://images.gr-assets.com/books/1414374949m/6174.jpg,https://images.gr-assets.com/books/1414374949s/6174.jpg
3349,1423104870,9781423104870.0,Cinda Williams Chima,2007.0,The Wizard Heir,"The Wizard Heir (The Heir Chronicles, #2)",en-US,https://images.gr-assets.com/books/1298426467m/500743.jpg,https://images.gr-assets.com/books/1298426467s/500743.jpg
3350,812972120,9780812972120.0,"Jules Verne, Caleb Carr, Jordan Stump",1874.0,L'île mystérieuse,"The Mysterious Island (Extraordinary Voyages, #12)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3351,014029628X,9780140296280.0,Susan Vreeland,1999.0,Girl in Hyacinth Blue,Girl in Hyacinth Blue,en-US,https://images.gr-assets.com/books/1364742503m/321577.jpg,https://images.gr-assets.com/books/1364742503s/321577.jpg
3352,067166154X,9780671661540.0,William Steig,1969.0,Sylvester and the Magic Pebble,Sylvester and the Magic Pebble,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3353,184737459X,9781847374590.0,Philippa Gregory,2011.0,The Lady of the Rivers,"The Lady of the Rivers (The Plantagenet and Tudor Novels, #1)",eng,https://images.gr-assets.com/books/1327946219m/9542439.jpg,https://images.gr-assets.com/books/1327946219s/9542439.jpg
3354,525952063,9780525952060.0,Harlan Coben,2011.0,Live Wire,Live Wire (Myron Bolitar #10),eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3355,767927567,9780767927570.0,"Carolyn Jessop, Laura Palmer",2007.0,Escape,Escape,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3356,044653109X,9780446531090.0,David Baldacci,2006.0,The Collectors,"The Collectors (Camel Club, #2)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3357,330316117,9780330316120.0,Douglas Adams,1986.0,"The Hitchhiker's Guide to the Galaxy: The Trilogy of Four (Hitchhiker's Guide, #1-4)",The Hitchhiker's Guide to the Galaxy: A Trilogy in Four Parts,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3358,575058080,9780575058090.0,Terry Pratchett,1995.0,Maskerade,"Maskerade (Discworld, #18; Witches #5)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3359,345348656,9780345348650.0,Stephen R. Donaldson,1977.0,Lord Foul's Bane,"Lord Foul's Bane (The Chronicles of Thomas Covenant the Unbeliever, #1)",en-US,https://images.gr-assets.com/books/1333217655m/219205.jpg,https://images.gr-assets.com/books/1333217655s/219205.jpg
3360,684852861,9780684852870.0,"Marcus Buckingham, Curt Coffman",1998.0,"First, Break All the Rules: What the World's Greatest Managers Do Differently ","First, Break All the Rules: What the World's Greatest Managers Do Differently",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3361,552154180,9780552154180.0,Terry Pratchett,1998.0,The Last Continent,"The Last Continent (Discworld, #22; Rincewind #6)",eng,https://images.gr-assets.com/books/1332672492m/47994.jpg,https://images.gr-assets.com/books/1332672492s/47994.jpg
3362,679882812,9780679882820.0,Dr. Seuss,1963.0,,Dr. Seuss's ABC: An Amazing Alphabet Book! (Bright and Early Board Books),eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3363,60512636,9780060512640.0,"Thornton Wilder, Donald Margulies, Tappan Wilder",1938.0,Our Town: A Play in Three Acts,Our Town,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3364,61566152,9780061566160.0,Sara Shepard,2010.0,Heartless,"Heartless (Pretty Little Liars, #7)",eng,https://images.gr-assets.com/books/1265496817m/3047848.jpg,https://images.gr-assets.com/books/1265496817s/3047848.jpg
3365,316734950,9780316734950.0,Michael Connelly,2006.0,Echo Park,"Echo Park (Harry Bosch, #12; Harry Bosch Universe, #14)",eng,https://images.gr-assets.com/books/1168391416m/32501.jpg,https://images.gr-assets.com/books/1168391416s/32501.jpg
3366,446522597,9780446522600.0,David Baldacci,1997.0,The Winner,The Winner,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3367,1442465956,9781442465950.0,Emily Carroll,2014.0,,Through the Woods,eng,https://images.gr-assets.com/books/1414845473m/18659623.jpg,https://images.gr-assets.com/books/1414845473s/18659623.jpg
3368,142407380,9780142407390.0,Anthony Horowitz,2005.0,Ark Angel,"Ark Angel (Alex Rider, #6)",eng,https://images.gr-assets.com/books/1311648941m/94319.jpg,https://images.gr-assets.com/books/1311648941s/94319.jpg
3369,3522168577,9783522168570.0,Michael Ende,1973.0,Momo,Momo,ger,https://images.gr-assets.com/books/1420905611m/68811.jpg,https://images.gr-assets.com/books/1420905611s/68811.jpg
3371,451474708,9780451474700.0,Sarah Dessen,2015.0,Saint Anything,Saint Anything,eng,https://images.gr-assets.com/books/1414680105m/23009402.jpg,https://images.gr-assets.com/books/1414680105s/23009402.jpg
3372,385350287,9780385350280.0,Ayana Mathis,2012.0,The Twelve Tribes of Hattie,The Twelve Tribes of Hattie,eng,https://images.gr-assets.com/books/1354713124m/13320466.jpg,https://images.gr-assets.com/books/1354713124s/13320466.jpg
3373,553584502,9780553584510.0,Dean Koontz,2004.0,The Taking,The Taking,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3374,671729454,9780671729460.0,V.C. Andrews,1981.0,If There Be Thorns,"If There Be Thorns (Dollanganger, #3)",eng,https://images.gr-assets.com/books/1321684186m/226706.jpg,https://images.gr-assets.com/books/1321684186s/226706.jpg
3375,399214577,9780399214580.0,"Jane Yolen, John Schoenherr",1987.0,Owl Moon,Owl Moon,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3376,812966937,9780812966930.0,"Fyodor Dostoyevsky, Constance Garnett, Gary Saul Morson",1866.0, Игрок ,The Gambler,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3377,441020011,9780441020010.0,Patricia Briggs,2013.0,Frost Burned,"Frost Burned (Mercy Thompson, #7)",eng,https://images.gr-assets.com/books/1344299919m/13413589.jpg,https://images.gr-assets.com/books/1344299919s/13413589.jpg
3378,039397166X,9780393971670.0,Honoré de Balzac,1834.0,Le Père Goriot,Père Goriot,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3379,61655503,9780061655500.0,"Jo Nesbø, Don Bartlett",2002.0,Sorgenfri,"Nemesis (Harry Hole, #4)",eng,https://images.gr-assets.com/books/1327312660m/3522419.jpg,https://images.gr-assets.com/books/1327312660s/3522419.jpg
3380,808595040,9780808595040.0,"Sylvia Plath, Ted Hughes",1981.0,The Collected Poems,The Collected Poems,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3381,312992424,9780312992420.0,Sherrilyn Kenyon,2004.0,Night Play,"Night Play (Dark-Hunter #5, Were-Hunter #1)",eng,https://images.gr-assets.com/books/1316131575m/84151.jpg,https://images.gr-assets.com/books/1316131575s/84151.jpg
3382,,9788575425770.0,Paulo Coelho,2010.0,Aleph,Aleph,por,https://images.gr-assets.com/books/1397502326m/9086994.jpg,https://images.gr-assets.com/books/1397502326s/9086994.jpg
3383,,9780983212550.0,R.L. Mathewson,2011.0,Perfection,"Perfection (Neighbor from Hell, #2)",eng,https://images.gr-assets.com/books/1406578931m/12351649.jpg,https://images.gr-assets.com/books/1406578931s/12351649.jpg
3384,670021253,9780670021250.0,Andrew Ross Sorkin,2008.0,Too Big to Fail The Inside Story of How Wall Street and Washington Fought to Save the Financial System from Crisis - and Lost,Too Big to Fail: The Inside Story of How Wall Street and Washington Fought to Save the Financial System from Crisis — and Themselves,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3385,345467531,9780345467540.0,Kristin Hannah,2006.0,Magic Hour,Magic Hour,eng,https://images.gr-assets.com/books/1320542057m/1470232.jpg,https://images.gr-assets.com/books/1320542057s/1470232.jpg
3386,143039482,9780143039490.0,"John Steinbeck, Susan Shillinglaw",1961.0,The Winter of our Discontent,The Winter of Our Discontent,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3387,679732187,9780679732180.0,William Faulkner,1936.0,"Absalom, Absalom!","Absalom, Absalom!",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3388,141357274,9780141357270.0,"Zoe Sugg, Siobhan Curham",2014.0,Girl Online,"Girl Online (Girl Online, #1)",eng,https://images.gr-assets.com/books/1410112710m/22510983.jpg,https://images.gr-assets.com/books/1410112710s/22510983.jpg
3389,1416940286,9781416940290.0,Carol Ryrie Brink,1935.0,Caddie Woodlawn,Caddie Woodlawn  (Caddie Woodlawn #1),eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3390,345542967,9780345542960.0,Janet Evanovich,2015.0,,"Tricky Twenty-Two (Stephanie Plum, #22)",eng,https://images.gr-assets.com/books/1431363154m/24950845.jpg,https://images.gr-assets.com/books/1431363154s/24950845.jpg
3391,083081650X,9780830816510.0,J.I. Packer,1973.0,Knowing God,Knowing God,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3392,786938250,9780786938250.0,R.A. Salvatore,1990.0,The Halfling's Gem,"The Halfling's Gem (Forgotten Realms: Icewind Dale, #3; Legend of Drizzt, #6)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3393,525950608,9780525950610.0,Harlan Coben,2008.0,Hold Tight,Hold Tight,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3394,1563892049,9781563892040.0,"Neil Gaiman, Marc Hempel, Richard Case, D'Israeli, Teddy Kristiansen, Glyn Dillon, Charles Vess, Dean Ormston, Kevin Nowlan, Todd Klein, Frank McConnell",1996.0,The Sandman: The Kindly Ones,The Kindly Ones (The Sandman #9),eng,https://images.gr-assets.com/books/1339922887m/71252.jpg,https://images.gr-assets.com/books/1339922887s/71252.jpg
3395,1563891700,9781563891700.0,"Neil Gaiman, Mike Allred, Gary Amaro, Mark Buckingham, David Giordano, Tony Harris, Steve Leialoha, Vince Locke, Shea Anton Pensa, Alec Stevens, Bryan Talbot, John Watkiss, Todd Klein, Michael Zulli, Stephen King",1995.0,The Sandman: Worlds' End,Worlds' End (The Sandman #8),eng,https://images.gr-assets.com/books/1339922260m/25103.jpg,https://images.gr-assets.com/books/1339922260s/25103.jpg
3396,140013083,9780140013080.0,John Wyndham,1955.0,The Chrysalids,The Chrysalids,en-US,https://images.gr-assets.com/books/1271095852m/826845.jpg,https://images.gr-assets.com/books/1271095852s/826845.jpg
3397,068815932X,9780688159320.0,"Hans Christian Andersen, Jerry Pinkney",1843.0,,The Ugly Duckling,eng,https://images.gr-assets.com/books/1381355973m/122967.jpg,https://images.gr-assets.com/books/1381355973s/122967.jpg
3398,1878424440,9781878424440.0,Miguel Ruiz,1999.0,The Mastery of Love: A Practical Guide to the Art of Relationship (Toltec Wisdom Book),The Mastery of Love: A Practical Guide to the Art of Relationship --Toltec Wisdom Book,,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3399,99478447,9780099478450.0,"Graham Greene, Monica Ali",1951.0,The End of the Affair,The End of the Affair,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
3400,145161781X,9781451617820.0,Jennifer Weiner,2015.0,Who Do You Love,Who Do You Love,eng,https://images.gr-assets.com/books/1432136838m/25205422.jpg,https://images.gr-assets.com/books/1432136838s/25205422.jpg
3401,067166607X,9780671666070.0,"Felix Salten, Barbara Cooney",1923.0,Bambi - Eine Lebensgeschichte aus dem Walde,Bambi,eng,https://images.gr-assets.com/books/1344401718m/739840.jpg,https://images.gr-assets.com/books/1344401718s/739840.jpg
3402,60512741,9780060512740.0,Ursula K. Le Guin,1971.0,The Lathe of Heaven,The Lathe of Heaven,en-US,https://images.gr-assets.com/books/1433084322m/59924.jpg,https://images.gr-assets.com/books/1433084322s/59924.jpg
3403,140449086,9780140449080.0,"Herodotus, Aubrey de Sélincourt, John M. Marincola",-440.0,Ἰστορίαι,The Histories,eng,https://images.gr-assets.com/books/1399225547m/1362.jpg,https://images.gr-assets.com/books/1399225547s/1362.jpg
